"API_WellNo","County","CoName","Hole","SideTrck","Completion","Well_Typ","Field","Wl_Status","Well_Nm","town","Prod Form","MonthProd","GasProd","WaterProd","OilProd","Year"
"31003607560000","Allegany","Choudhury Oil & Gas Mining Corp","60756","00","00","OD","Richburg","IN","Wightman 7","Wirt","Richburg","0","0","0","0","2022"
"31009286310000","Cattaraugus","Dimes Energy GP Inc.","28631","00","00","OD","Four Mile","AC","DT-51     ","Allegany","Bradford & Chipmunk","12","0","137","317","2022"
"31009658600000","Cattaraugus","Thomas A Miller Oil Co.","65860","00","00","OD","Bradford","IN","McDivitt 78","Olean","Bradford","0","0","0","0","2022"
"31003638690000","Allegany","Collins, Dave","63869","00","00","OD","Richburg","IN","Conklin 6","Bolivar","Richburg","1","0","4","2","2022"
"31013244320000","Chautauqua","PPP Future Development Inc.","24432","00","00","GD","Lakeshore","AC","Blakely Unit 1","Hanover","Medina","12","587","0","0","2022"
"31013189360000","Chautauqua","Empire Energy E & P, LLC","18936","00","00","GD","Lakeshore","AC","Quinn, G 1","Poland","Medina","12","1297","0","0","2022"
"31013163940000","Chautauqua","Empire Energy E & P, LLC","16394","00","00","GD","Lakeshore","AC","NYSRA 3-15","Chautauqua","Medina","8","118","0","0","2022"
"31029189180000","Erie","Stedman Energy, Inc.","18918","00","00","GD","North Collins","AC","Mammoser 7","North Collins","Medina","12","679","0","0","2022"
"31009242030000","Cattaraugus","Pennhills Resources, LLC","24203","00","00","OD","Bradford","AC","Rumsey Devonian Sec 14 Lot 1-95","Allegany","Upper Devonian","12","286","5","82","2022"
"31013222520000","Chautauqua","Stedman Energy, Inc.","22252","00","00","GD","Lakeshore","AC","Brooks, H 1","Busti","Medina","12","4001","0","0","2022"
"31009241250000","Cattaraugus","Pennhills Resources, LLC","24125","00","00","OD","Bradford","AC","Rumsey Devonian Sec 14 Lot 1-55","Allegany","Bradford & Chipmunk","12","286","5","82","2022"
"31101216120000","Steuben","Nathan Petroleum Corporation","21612","00","00","IW","Beech Hill-Independence","AC","Neuenschwander 29","West Union","Fulmer Valley","12","0","0","0","2022"
"31013179210000","Chautauqua","Gerry Ventures LLC","17921","00","00","GD","Lakeshore","IN","Elderkin 1","Gerry","Medina","0","0","0","0","2022"
"31009167240000","Cattaraugus","Stedman Energy, Inc.","16724","00","00","GD","Lakeshore","AC","O'Neill 1","Randolph","Medina","12","851","0","0","2022"
"31099239770000","Seneca","Minard Run Oil Company","23977","00","00","GD","Fayette-Waterloo","AC","Case 2 (626332)","Varick","Queenston","12","3953","0","0","2022"
"31003673670000","Allegany","Karen D. Mott & Mark D. Covert","67367","00","00","OD","Richburg","AC","Cobble 02","Wirt","Richburg","0","0","0","0","2022"
"31037194290000","Genesee","United States Gypsum Company","19429","00","00","GD","Indian Falls","AC","Seward, G. 1","Pembroke","Medina","12","574","0","0","2022"
"31003120850000","Allegany","The Richardson Petroleum Corporation","12085","00","00","OD","Beech Hill-Independence","AC","19 Quintette-Stillma","Independence","Fulmer Valley","12","491","1","13","2022"
"31013257240001","Chautauqua","PPP Future Development Inc.","25724","00","01","GD","Lakeshore","AC","Riedesel 1","Westfield","Medina","12","4105","0","0","2022"
"31029249110000","Erie","PPP Future Development Inc.","24911","00","00","GD","North Collins","AC","Pijanowski 1","North Collins","Medina","12","491","0","0","2022"
"31009162850000","Cattaraugus","Alma Gas Company, Inc.","16285","00","00","OD","Olean","AC","Ahrens 3","Olean","Bradford & Chipmunk","12","135","0","0","2022"
"31013163230000","Chautauqua","Libra Petroleum Company","16323","00","00","OD","Busti","AC","L. Crandall 32","Busti","Glade","12","0","1","1","2022"
"31009131260000","Cattaraugus","Case Brothers Inc.","13126","00","00","OD","Bradford","AC","Chipchop No 019","Carrollton","Chipmunk & Bradford 2nd","12","17","5","19","2022"
"31009286800000","Cattaraugus","Vertical Energy, Inc.","28680","00","00","OD","Five Mile","AC","Washington 12","Olean","Chipmunk, Bradford 2nd & 3rd","12","30","40","340","2022"
"31013135970000","Chautauqua","Libra Petroleum Company","13597","00","00","OD","Busti","AC","L. Crandall 29","Busti","Glade","12","0","0","1","2022"
"31013209100000","Chautauqua","Empire Energy E & P, LLC","20910","00","00","GD","Lakeshore","SI","Wells, C 1","North Harmony","Medina","1","1","0","0","2022"
"31013218110000","Chautauqua","Witkowski, Dave","21811","00","00","GD","Lakeshore","AC","Crawford 1","Cherry Creek","Medina","12","1976","0","0","2022"
"31009235720000","Cattaraugus","McCracken Energy Services, LLC","23572","00","00","OD","Bradford","AC","Eakin 3-4","Carrollton","Bradford & Chipmunk","12","352","18","41","2022"
"31029252610000","Erie","PPP Future Development Inc.","25261","00","00","GD","North Collins","AC","Vance 6","Collins","Medina","12","210","0","0","2022"
"31003603390000","Allegany","Alma Gas Company, Inc.","60339","00","00","GD","Sharon","AC","E G & F (Carpenter) 2085","Alma","Upper Devonian","12","250","0","0","2022"
"31003678370000","Allegany","Iron Dinosaur Oil","67837","00","00","OD","Browning","IN","Browning 12","Scio","Scio","0","0","0","0","2022"
"31029198470000","Erie","Stedman Energy, Inc.","19847","00","00","GD","North Collins","AC","Charles A. Richmond 1-A","North Collins","Medina","12","529","0","0","2022"
"31009609660000","Cattaraugus","McCracken Oil & Gas, LLC","60966","00","00","OD","Chipmunk","AC","B/R 7","Allegany","Bradford & Chipmunk","12","0","0","91","2022"
"31003678420000","Allegany","Iron Dinosaur Oil","67842","00","00","OD","Browning","IN","Browning 4","Scio","Scio","0","0","0","0","2022"
"31009224520000","Cattaraugus","Empire Energy E & P, LLC","22452","00","00","GD","Lakeshore","AC","Miller, E 2","Leon","Medina","12","750","0","0","2022"
"31099230660000","Seneca","Rasmussen's Energy, Inc.","23066","00","00","GD","Fayette-Waterloo","AC","Rebecca 1","Fayette","Queenston","12","3686","0","0","2022"
"31009072270000","Cattaraugus","Iroquois Gas Corp.","07227","00","00","GD","Lakeshore","IN","Merrill Farm 1","Perrysburg","Medina","0","0","0","0","2022"
"31037072810000","Genesee","Reserve Gas Company, Inc.","07281","00","00","GD","Alden-Lancaster","AC","Shaffer 2","Darien","Medina","12","486","0","0","2022"
"31003604870000","Allegany","Witter, Terry L.","60487","00","00","OD","Richburg","IN","Stillman 47","Bolivar","Richburg","0","0","0","0","2022"
"31121198320000","Wyoming","IOE Acres V LLC","19832","00","00","GD","Leicester","AC","Dueppengiesser 4","Perry","Medina","12","1767","0","0","2022"
"31009111080000","Cattaraugus","McCracken Energy Services, LLC","11108","00","00","OD","Chipmunk","AC","McCray P-1","Carrollton","Chipmunk & Bradford 2nd","12","341","10","160","2022"
"31013248420000","Chautauqua","PPP Future Development Inc.","24842","00","00","GD","Lakeshore","AC","Steiger 4","Hanover","Medina","12","161","0","0","2022"
"31009051340000","Cattaraugus","Copper Ridge Oil, Inc.","05134","00","00","OD","Five Mile","AC","Weis 22","Olean","Bradford Third","10","176","8","160","2022"
"31029154790000","Erie","Dolinar, Michael J.","15479","00","00","GD","Lakeview","AC","Canny 2","Evans","Grimsby","12","280","0","0","2022"
"31009285840000","Cattaraugus","Dimes Energy GP Inc.","28584","00","00","OD","Four Mile","IN","DT-31     ","Allegany","Bradford & Chipmunk","0","0","0","0","2022"
"31037139740000","Genesee","United States Gypsum Company","13974","00","00","GD","Huron Creek","AC","Hegge 1","Alexander","Medina","12","601","0","0","2022"
"31003604810000","Allegany","Witter, Terry L.","60481","00","00","OD","Richburg","AC","Stillman 35","Bolivar","Richburg","0","0","0","0","2022"
"31099206940000","Seneca","Minard Run Oil Company","20694","00","00","GD","Fayette-Waterloo","AC","Freir 1126-1","Fayette","Queenston","12","1335","0","0","2022"
"31037204930000","Genesee","United States Gypsum Company","20493","00","00","GD","Huron Creek","AC","Hiebler, P. 1","Darien","Medina","3","88","0","0","2022"
"31013155190000","Chautauqua","PPP Future Development Inc.","15519","00","00","GW","Lakeshore","AC","Ackley 1","Ellington","Medina","12","956","0","0","2022"
"31009128650000","Cattaraugus","Mazurkiewicz, Gary, Kimberly, Matt","12865","00","00","GD","Lakeshore","AC","Guzzetta - 1","Perrysburg","Medina","12","198","0","0","2022"
"31013058000000","Chautauqua","Johnson, Mark & Troy","05800","00","00","OD","Busti","AC","Fosberg 1","Busti","Glade","12","0","2","10","2022"
"31013157810000","Chautauqua","Nickerson, Royal","15781","00","00","GD","Lakeshore","AC","Nickerson,R 1","Clymer","Medina","3","6","5","0","2022"
"31003666690000","Allegany","Choudhury Oil & Gas Mining Corp","66669","00","00","OD","Richburg","IN","Cass 54","Wirt","Richburg","0","0","0","0","2022"
"31051161400000","Livingston","Lenape Resources LLC","16140","00","00","GD","Uhley Corners-Caledonia","AC","Wyand 63","Caledonia","Medina","12","1088","0","0","2022"
"31009202550000","Cattaraugus","Case Brothers Inc.","20255","00","00","OD","Bradford","AC","Moyer Mt-3","Carrollton","Chipmunk","12","30","8","53","2022"
"31029171690000","Erie","Krog, Peter L. & Kim R.","17169","00","00","GD","Orchard Park-Hamburg","AC","Mulhollan 1","Orchard Park","Medina","12","110","0","0","2022"
"31013189170000","Chautauqua","PPP Future Development Inc.","18917","00","00","GD","Lakeshore","AC","Mikula 1","Ellington","Medina","12","177","0","0","2022"
"31003095740000","Allegany","Klein Oil & Logging","09574","00","00","OW","Richburg","AC","4-53-68 Kv","Alma","Richburg","12","7","1","99","2022"
"31121138900000","Wyoming","PPP Future Development Inc.","13890","00","00","GD","Leicester","AC","Page 1","Perry","Medina","11","5","0","0","2022"
"31029133410000","Erie","Czarniak, Dennis G.","13341","00","00","GD","Glenwood","AC","Spencer IGC-1775","Colden","Medina","12","202","0","0","2022"
"31121141630000","Wyoming","Mahoney, Frances and Petrie, William J.","14163","00","00","GD","Java","AC","Roche 1","Java","Medina","12","1","0","0","2022"
"31009255930001","Cattaraugus","Dallas Energy, LLC","25593","00","01","OD","Chipmunk","AC","Trimble 3","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","289","279","147","2022"
"31037047550000","Genesee","Reserve Gas Company, Inc.","04755","00","00","GD","Alden-Lancaster","AC","Hungle 1","Darien","Medina","12","158","0","0","2022"
"31013113220000","Chautauqua","Ark, Mary P.","11322","00","00","GD","Lakeshore","AC","Louis Muscarella 1","Sheridan","Medina","12","28","0","0","2022"
"31013192910000","Chautauqua","Empire Energy E & P, LLC","19291","00","00","GD","Lakeshore","AC","Stewart, R 2","Hanover","Medina","9","438","0","0","2022"
"31121226550000","Wyoming","U. S. Energy Development Corporation","22655","00","00","GE","Northwoods","IN","Stahl 1","Arcade","Theresa","10","86","0","0","2022"
"31013118730000","Chautauqua","Empire Energy E & P, LLC","11873","00","00","GD","Lakeshore","SI","Lawson 396","Chautauqua","Medina","0","0","0","0","2022"
"31013139820000","Chautauqua","Empire Energy E & P, LLC","13982","00","00","GD","Lakeshore","AC","Proctor 1","Ripley","Medina","3","11","0","0","2022"
"31029155340000","Erie","Schreiner Oil and Gas, Inc.","15534","00","00","GD","West Seneca","NR","Trefts 2","Orchard Park","Medina","0","0","0","0","2022"
"31013147950000","Chautauqua","Empire Energy E & P, LLC","14795","00","00","GD","Lakeshore","AC","Neratko,J 2","Westfield","Medina","12","1137","0","0","2022"
"31013120210000","Chautauqua","PPP Future Development Inc.","12021","00","00","GD","Lakeshore","AC","Worley 1","North Harmony","Medina","12","295","0","0","2022"
"31003604800000","Allegany","Witter, Terry L.","60480","00","00","OD","Richburg","IN","Stillman 34","Bolivar","Richburg","0","0","0","0","2022"
"31013177970000","Chautauqua","Empire Energy E & P, LLC","17797","00","00","GW","Lakeshore","AC","Brown 1","Clymer","Medina","12","2230","18","0","2022"
"31013182040000","Chautauqua","Chautauqua Hills Ministries, Inc.","18204","00","00","GD","Lakeshore","AC","Bethanylind 4","Gerry","Medina","12","327","0","0","2022"
"31003555220000","Allegany","Ashe Oil Company","55522","00","00","OD","Richburg","IN","Central 41","Scio","Richburg","0","0","0","0","2022"
"31013150050000","Chautauqua","Empire Energy E & P, LLC","15005","00","00","GD","Lakeshore","AC","Nickerson,L 5","Chautauqua","Medina","2","7","0","0","2022"
"31009256680000","Cattaraugus","McCracken Oil & Gas, LLC","25668","00","00","OD","Bradford","AC","Day 1","Allegany","Chipmunk, Bradford 2nd & 3rd","12","0","0","92","2022"
"31009170550000","Cattaraugus","Pefley Oil & Gas, Inc.","17055","00","00","GD","Lakeshore","IN","Baker, F 1","New Albion","Medina","0","0","0","0","2022"
"31003678040000","Allegany","Iron Dinosaur Oil","67804","00","00","OD","Browning","IN","Browning f28","Scio","Scio","0","0","0","0","2022"
"31013200210000","Chautauqua","K. Petroleum, Inc.","20021","00","00","GD","Lakeshore","IN","Crowell, D 4-267","Villenova","Medina","0","0","0","0","2022"
"31029249120001","Erie","PPP Future Development Inc.","24912","00","01","GD","North Collins","AC","Pijanowski 2A","North Collins","Medina","12","6","0","0","2022"
"31009277560001","Cattaraugus","McCracken Oil & Gas, LLC","27756","00","01","OD","Bradford","AC","Roeske-Eakin RE-12","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","313","1","75","2022"
"31029221060000","Erie","Empire Energy E & P, LLC","22106","00","00","GD","Lakeview","AC","Braasch; D 1","Evans","Medina","12","2782","0","0","2022"
"31009284000000","Cattaraugus","Dimes Energy GP Inc.","28400","00","00","OD","Bradford","AC","DW-11","Allegany","Chipmunk, Bradford 2nd & 3rd","12","95","219","85","2022"
"31003562640000","Allegany","PPP Future Development Inc.","56264","00","00","OD","Richburg","SI","Daggett 44","Genesee","Richburg","0","0","0","0","2022"
"31029233910000","Erie","Stedman Energy, Inc.","23391","00","00","GD","Alden-Lancaster","AC","Kumpf 2","Newstead","Medina","12","1377","0","0","2022"
"31003281740000","Allegany","Empire Energy E & P, LLC","28174","00","00","OD","Clarksville","AC","Eddy 1","Wirt","Richburg-Waugh & Porter","12","52","6","48","2022"
"31003659250000","Allegany","Simon of Bolivar Enterprises, Inc.","65925","00","00","OD","Richburg","IN","A&F Oil Co. 10","Genesee","Richburg","0","0","0","0","2022"
"31013220300000","Chautauqua","PPP Future Development Inc.","22030","00","00","GD","Lakeshore","AC","Lescynski 4","Sherman","Medina","12","10","0","0","2022"
"31037230820000","Genesee","Stedman Energy, Inc.","23082","00","00","GD","Alden-Lancaster","AC","Parks 2","Pembroke","Medina","12","1215","0","0","2022"
"31029223300000","Erie","Empire Energy E & P, LLC","22330","00","00","GD","Orchard Park-Hamburg","AC","Rose; G 1","Hamburg","Grimsby","12","1578","0","0","2022"
"31013154080000","Chautauqua","Empire Energy E & P, LLC","15408","00","00","GD","Lakeshore","AC","Olmstead, H 2","Gerry","Medina","12","600","3","0","2022"
"31051040890000","Livingston","PPP Future Development Inc.","04089","00","00","GD","Leicester","AC","Yunker N-810","Leicester","Medina","11","2890","0","0","2022"
"31013201740000","Chautauqua","Empire Energy E & P, LLC","20174","00","00","GD","Lakeshore","AC","Kimball, S 1","Poland","Medina","5","142","15","0","2022"
"31101114830000","Steuben","Sam Koehler Enterprises, Inc.","11483","00","00","OD","Beech Hill-Independence","AC","Allen A13","West Union","Fulmer Valley","7","0","3","20","2022"
"31009681630000","Cattaraugus","Frank H. Stephan Oil Group","68163","00","00","OD","Four Mile","PA","Nine Mile 4","Allegany","Bradford Third","0","0","0","0","2022"
"31037195200000","Genesee","United States Gypsum Company","19520","00","00","GD","Huron Creek","AC","Doll 2","Pembroke","Medina","11","300","0","0","2022"
"31101228350000","Steuben","Nathan Petroleum Corporation","22835","00","00","OD","Beech Hill-Independence","AC","Edwards II 25","West Union","Fulmer Valley","12","556","4","24","2022"
"31003677170000","Allegany","Collins, Dave","67717","00","00","IW","Richburg","IN","Vincent 0148","Scio","Richburg","0","0","0","0","2022"
"31013167890000","Chautauqua","PPP Future Development Inc.","16789","00","00","GD","Lakeshore","AC","Gens Unit 1","Busti","Medina","12","1167","0","0","2022"
"31101143200000","Steuben","Yahn & Yahn, Inc.","14320","00","00","OD","Beech Hill-Independence","IN","Edlind 103","West Union","Fulmer Valley","4","0","2","10","2022"
"31009275370000","Cattaraugus","Dallas Energy, LLC","27537","00","00","OD","Chipmunk","AC","Potter Lumber PL31","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","103","141","50","2022"
"31013151840000","Chautauqua","Empire Energy E & P, LLC","15184","00","00","GD","Lakeshore","AC","Weatherlow, C 1","Chautauqua","Medina","6","22","10","0","2022"
"31013183150000","Chautauqua","Empire Energy E & P, LLC","18315","00","00","GD","Lakeshore","AC","Segerlin 790","Gerry","Medina","12","722","0","0","2022"
"31003560870000","Allegany","Simon of Bolivar Enterprises, Inc.","56087","00","00","OD","Richburg","AC","McDivitt 51","Bolivar","Richburg","12","0","0","8","2022"
"31013246040000","Chautauqua","Johnson, Mark & Troy","24604","00","00","OD","Busti","AC","Pangborn 1","Busti","Glade","12","0","2","43","2022"
